Compound_match,20240606_Gabby_Ulithi_M_P201_5mg_mL_neg,20240606_Gabby_Ulithi_M_P203_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P204_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P205_5mg_mL_neg,20240606_Gabby_Ulithi_M_P208_5mg_mL_neg,20240606_Gabby_Ulithi_M_P209_5mg_mL_neg,20240606_Gabby_Ulithi_M_P210_5mg_mL_neg,20240607_Gabby_Ulithi_M_P202_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_P206_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_P207_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P11_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P12_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P13_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P16_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P19_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P20_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P14_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P15_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P18_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_91_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M92_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M94_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M95_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M96_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M97_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_93_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M99_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M100_3_5mg_mL_neg,20240608_Gabby_Ulithi_M98_1_5mg_mL_neg,20240606_Gabby_Ulithi_M_M85_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M86_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M90_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M82_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M83_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M84_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M88_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M81_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M87_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M1_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M2_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M3_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M4_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M5_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M6_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M7_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M8_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M9_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M10_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M72_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M74_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M76_2_5mg_mL_neg,20240607_Gabby_Ulithi_M_M71_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M75_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M77_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M78_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M79_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M73_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M80_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_70_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M66_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M67_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M68_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M69_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_62_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M61_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M63_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M64_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M65_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M51_2_5mg_mL_neg,20240606_Gabby_Ulithi_M_M55_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M56_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M52_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M54_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M57_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M58_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M59_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M60_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M53_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_45_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_46_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_48_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M41_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M43_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M47_2_5mg_mL_neg,20240607_Gabby_Ulithi_M_M49_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M50_2_5mg_mL_neg,20240608_Gabby_Ulithi_M_M42_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M44_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_32_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M33_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M34_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M36_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M40_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M31_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M35_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M39_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_29_5mg_mL_neg,20240606_Gabby_Ulithi_M_M22_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M23_5mg_mL_neg,20240606_Gabby_Ulithi_M_M26_5mg_mL_neg,20240606_Gabby_Ulithi_M_M27_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M28_5mg_mL_neg,20240607_Gabby_Ulithi_M_M24_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M30_3_5mg_mL_neg,20240607_Gabby_Ulithi_M25_2_5mg_mL_neg,20240608_Gabby_Ulithi_M_M21_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M12_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M13_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M17_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M14_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M16_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M18_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M19_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M20_U_5mg_mL_neg,20240608_Gabby_Ulithi_M_M11_U_5mg_mL_neg,20240608_Gabby_Ulithi_M_M15_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M107_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M101_1_5mg_mL_neg,20240608_Gabby_Ulithi_M_M102_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M104_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M105_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M110_3_5mg_mL_neg,20240608_Gabby_Ulithi_M103_1_5mg_mL_neg,20240608_Gabby_Ulithi_M106_2_5mg_mL_neg,20240608_Gabby_Ulithi_M108_3_5mg_mL_neg,20240608_Gabby_Ulithi_M109_1_5mg_mL_neg,20240606_Gabby_Ulithi_M_A306_5mg_mL_neg,20240606_Gabby_Ulithi_M_A309_5mg_mL_neg,20240606_Gabby_Ulithi_M_A325_5mg_mL_neg,20240606_Gabby_Ulithi_M_A328_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A331_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A339_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A323_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A326_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A340_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_A315_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A21_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A22_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A23_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A25_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A26_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_A24_3_5mg_mL_neg
His Asn Ile Asp,0,0,0,0,0,0,0,8.06409497,0,0,0,0,0,0,0,0,0,13.32464288,0,39.30306757,92.13954089,108.8932569,4.70802526,82.43165687,1587.714434,8.239422103,252.3692406,12.57060351,0.366089384,445.4719017,305.8500569,0,164.5015752,257.7484664,452.9379453,27.75609704,56.81030323,230.9092978,546.0618916,11.9800339,245.7029288,113.0723788,0,931.3050962,0,109.7287715,909.8201514,1036.94891,615.6672248,0,0,0,300.2537036,814.719395,7.625278514,21.27748949,74.14397181,5.899333814,0,7.482510328,0,0,0,5.312236795,0,20.33007025,197.8981468,0,10.44150139,140.0381429,0,247.5319153,0,0,26.77642705,54.61177399,377.15197,7.247661947,19.04942609,942.9892396,1045.851297,599.3274518,277.8468909,0,165.0421625,17.74863034,2.309504267,0,560.2802078,27.9079608,296.5668263,2.089473457,466.3029576,99.93900866,142.1265519,0,0,839.5182263,220.1579932,100.3872699,687.2512273,916.1487901,232.4292271,966.0256635,174.0664978,0,2.707949094,793.3503773,834.9486591,0,1213.377082,4.024895071,205.5943924,315.9368328,125.9366353,0,16.42964487,0,201.051412,110.0554218,0,0,948.0605093,2.794397753,46.67389696,216.7440625,0,0,0,0,0,0,329.8949539,12.49818068,5.794564308,0,0,0,0,0,0,0
His Lys Leu Val Val,1929.895212,1203.815322,973.2972241,1351.255226,2055.878764,2136.960131,1365.353209,2613.208098,2784.858376,2245.978962,950.1989085,1298.440622,1112.539019,1134.331629,998.1386774,1377.475359,1020.211812,36.71697216,1161.868498,1025.120328,1031.194976,2480.227465,1418.793038,8104.629208,2734.808347,3257.98306,1539.432175,1338.671549,1431.638731,1173.958885,12259.93509,805.76131,1316.810439,1155.027504,1334.806942,609.5791014,1314.281255,2135.01344,2500.779777,992.0501725,3649.641659,1130.067148,3450.185008,13012.37104,1843.815517,2771.733672,21621.55169,8247.538576,3130.459788,1094.328944,561.2538199,1385.262839,1997.33397,1781.164241,982.9390649,1219.365065,2030.616358,1602.355606,961.4969494,3121.396427,1782.228522,3529.120584,2045.992752,8353.153837,1983.968271,1476.563473,1235.953081,1888.550456,892.523855,2890.911197,1249.92418,2037.265031,1033.561005,938.5014991,288.3402437,460.8632209,8002.105728,1462.522776,1171.903026,4857.292011,19241.48026,508.9024343,4052.168117,988.6923848,9765.705061,1404.996604,858.5260842,2016.866453,11557.27896,1547.10928,2373.59074,1601.273505,18583.51704,3102.146957,2751.754437,1128.208641,1792.682818,1083.241249,2016.332533,9697.084161,2429.075217,1487.956579,3291.584344,12927.74029,3548.609501,1499.888764,1911.92229,1137.700781,5854.606045,1106.891599,2918.86581,1815.280579,5659.132278,10384.05373,1672.165964,0.014459887,669.7471574,654.4690089,1454.585,1317.333195,570.7525868,408.0147144,3940.211001,652.393841,1156.059373,561.2747044,2290.567482,1631.720499,4090.449486,2015.36972,1465.035262,5440.52706,6333.04855,8699.805527,1639.267179,1916.113201,1820.813415,1107.579859,1320.64614,1587.256645,1637.553684,1929.483001
Î±-D-Glucose,2516.556381,1091.445424,2281.0711,2284.564781,3736.255913,2525.309267,2061.869868,96.60148133,83.84979081,186.8348583,2836.910156,11241.67042,3767.141916,2907.273396,2893.441625,2370.142858,6507.66701,1345.915383,97.13640081,2130.682027,2088.895323,1698.95787,2592.299482,2117.332732,2180.084016,46.57280659,60.90098964,2798.219988,1773.477979,1638.626248,1385.725316,1168.169681,1867.816597,37.44554739,2196.996818,850.9207107,49.98166016,2941.750233,1521.732136,2049.288667,2313.784793,2483.459565,900.5782315,2131.61256,1533.376423,1497.671075,2697.878305,2089.643517,1733.151773,1621.437294,1017.304413,28.08133515,37.02630578,28.10911797,6.578681542,33.42866766,27.17111002,1531.445698,2913.12588,130.6352804,138.6256829,9126.795149,161.1282399,161.5597193,139.5461697,84.64597549,7564.410113,137.995798,1810.15656,2126.213979,1359.444771,965.8700718,2333.761781,1882.725113,1212.222326,1299.629148,54.94266701,3759.859487,1688.442435,1448.430959,28.50053805,1732.153786,2268.454272,2403.087134,1318.833355,1742.953442,2135.815835,2528.318756,2977.853568,1513.444145,2390.445241,1691.789259,32.69641285,1876.077454,32.83348268,3068.710158,2427.477988,2534.943565,2122.329255,2301.120714,2931.805285,2084.241654,3068.38506,2664.522382,3491.109499,3327.820572,1814.051746,2187.697181,2309.158915,3508.932968,55.94583081,2077.915069,38.87746577,2352.228499,2231.939976,1334.00358,2564.203575,2062.569517,2904.591177,1099.767115,1620.310378,1984.072208,1861.166813,1938.576673,3873.050812,2128.344852,1758.612394,3415.484679,2124.824264,5673.466051,2632.965156,4149.813572,3781.106069,197.5174875,64.35568057,143.87513,3025.109978,1773.506429,2595.619671,2120.622943,2214.123066,251.330671
Î±-ESA,10426.86097,9344.28601,5107.592711,9574.800509,13442.7849,14060.12185,9112.930602,8225.929086,11465.63626,18167.5431,10716.42637,9643.342656,5407.404189,10163.3542,8532.38818,33585.3526,56184.5055,21508.09373,13150.86812,5660.736985,6707.396147,5362.681993,9046.957212,7294.570596,10155.28147,8452.165478,28120.32113,10686.69391,130330.83,17403.4284,9804.5423,9333.923333,14070.3235,28640.75464,47877.15141,66817.25988,8856.752919,13028.34677,8151.702484,16702.0866,7737.548028,11394.86019,6784.388491,14766.38412,12434.56376,14744.90922,19966.16942,16925.29264,9434.681625,11242.63343,8074.857904,23659.2868,27402.08842,12769.70793,11599.69413,14095.50073,12766.9277,212022.5003,7102.598673,18150.58634,12629.82072,5131.793751,11068.60475,7367.747204,8381.892918,9165.514791,6296.25837,7256.434361,8514.550105,34247.66957,5999.10601,9518.941267,16804.36852,28697.11627,112969.1481,65620.54595,6878.997058,16014.82704,23423.09346,35336.18913,19416.70515,126747.192,6898.90839,32493.5056,29325.89,51868.93815,87869.72029,308116.8858,18870.34236,11311.40166,57975.86615,13811.41335,15524.61632,9376.66597,19548.45391,47680.44922,14085.34252,22240.82159,11489.98034,18562.94607,28058.58355,16963.21238,15892.97932,71115.70612,36256.70344,40039.74377,25693.82044,36893.83002,44882.86746,66906.68062,59721.0299,26698.1978,65015.36819,61785.88244,148972.8185,75536.65382,23697.42582,103971.5895,17514.17037,10178.55035,100200.0472,152384.2712,35395.36237,159392.4184,23453.68818,173446.2018,5656.075406,6747.502602,8065.188467,15955.58335,8739.621571,10925.88771,18093.19055,44484.39577,4950.27214,17541.92103,3656.006184,3263.407755,3268.555236,4863.899891,5471.575175,7315.054923
Î±-Phenylcyclohexylglycolic acid,485.5023098,560.1395341,524.3553975,438.5028323,454.8762225,399.2046523,539.7784032,624.2301441,618.7451568,822.0961678,538.336819,577.5316074,560.8277829,417.9224743,477.8510641,646.3748474,2484.447046,269.2803479,793.6164411,14800.31368,62905.53636,10231.49557,9280.351881,13141.51595,20271.51706,24994.07315,36384.4947,46126.49129,374234.8753,28405.90263,22536.83879,102318.3148,42024.7511,9989.992783,23384.07008,187698.8686,56159.07136,25104.69537,22482.4935,61451.26599,25055.59895,19109.12271,19130.96779,8932.601819,65764.67186,9299.09242,10766.2463,9407.474705,35811.44926,93169.50318,56244.32166,57184.95601,42566.62625,36605.46898,59474.3062,61941.16959,51406.38594,274573.7973,622.158172,533.8580942,520.1447301,701.0366049,553.1940505,3502.827289,451.627921,410.1554094,1435.041914,686.7414134,50112.78127,55589.01031,80631.0385,33100.29752,75960.48158,49898.81253,182989.947,247118.8662,5156.790755,95019.96608,75594.18991,15158.75952,13404.95105,87857.80998,13468.41512,33649.91333,6643.32991,43010.6442,273228.2414,308058.1044,4626.866475,46329.092,15841.19327,93539.90856,2432.267544,4849.272478,6365.300522,378797.4426,3902.840282,7122.584666,28092.06206,17448.80746,29115.80763,33123.89855,35214.61378,17117.8459,3504.049031,70204.21118,51377.76966,17271.73861,8766.704025,90539.53186,20037.46519,78511.17669,18299.15632,15127.05137,6397.140413,9771.686188,9734.975547,686450.0252,56092.45232,51951.05213,545977.1281,70308.88317,37203.91725,58706.90722,58123.70999,182497.7141,458.0788975,450.6017103,415.5016319,407.955167,491.760903,429.298425,1855.751447,400.1263942,571.3163996,1660.31246,467.3743169,514.4950006,386.3782473,390.0592571,411.7605166,655.513486
IBMX,91.92165774,77.93950967,133.2941588,108.3125724,79.23718313,91.10487427,55.7035679,136.4846881,175.0154262,217.5913889,111.053906,95.53288388,97.66514844,108.804253,101.4921167,145.4989342,10.83355169,247.3944738,254.0258153,258.6732045,156.7442307,215.8030043,268.0074807,320.892862,223.3501244,710.0479724,646.9994702,703.3166965,16.48635084,241.5479829,288.5799385,288.4641936,486.8477524,338.8704534,459.9737327,19.08782185,529.3075601,566.4168863,283.4243489,292.2586618,296.6202213,287.1138007,569.4263003,387.0683879,318.2098752,180.8598819,359.6701901,239.759574,388.4671797,303.6019983,311.6951213,904.1963187,493.565798,478.5020284,356.4995275,440.7289751,1160.077309,15.3049317,162.6904529,277.991256,329.3675887,379.1632067,230.1787344,16.92931574,124.2708335,284.9648832,190.5025424,334.8248315,285.1260267,452.5314035,389.1299692,999.5808937,556.3946644,807.486907,24.09433303,15.3948712,710.1606009,1472.767713,991.1970681,635.588934,769.947108,23.04220848,527.9751196,754.6765777,822.885661,632.2646282,15.52372857,14.89514389,945.5132019,1004.001798,716.5510988,1272.783402,762.6514236,686.836766,671.8080984,8.190993505,299.6563847,302.39024,267.5511852,480.9895549,315.2613191,256.496591,502.9685371,1498.456714,786.7839871,1841.37755,509.4578822,289.5430325,466.6617217,577.4134612,593.804017,857.1082028,816.4545868,843.7681702,496.3874433,14.2744803,253.5580085,3.882978509,584.8932515,1164.39114,6.141369972,8.64655676,927.0190659,3.165811424,506.9670823,14.57090075,94.88112538,114.4303134,83.9845964,184.4888115,97.46125837,113.0440577,23.65001445,84.88957134,200.5845882,271.8755868,96.22216979,87.94360558,61.23740919,123.9556919,214.7611538,293.6020037
Iprovalicarb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.6622466,312.4457885,394.1603061,261.5533595,546.698374,964.1381017,8.884591018,4.550416875,875.184519,62.53391451,211.5774791,335.2609454,56.69934477,173.1912451,0,156.3104693,82.24859486,0,805.7913829,910.1832848,108.4944977,1125.968881,609.5524488,2.575938119,879.6922133,672.1255988,125.9696801,1425.927113,1152.668683,176.1844783,105.6628091,51.30119577,0,18.73201755,6.763783763,0,0,0,66.99377218,0,0,0,0,0,0,0,0,0,0,158.552358,432.0611655,375.4098635,400.5030364,160.699164,32.78858853,50.86670312,37.5281308,50.15249555,674.0801477,23.79564192,277.3474233,24.86876339,209.1052856,465.4271205,84.1858933,0,106.5219375,60.2914259,16.49535613,400.1387591,163.3037048,492.2905835,320.6693496,82.8468211,541.51109,66.57027018,202.5324807,50.00264288,431.044196,985.3993194,1787.481393,1091.615096,844.790244,1065.2084,361.7467599,153.0737574,0,231.8422793,256.0975147,622.8391757,204.6850192,42.07758412,675.7953591,99.57547974,1428.291337,0,0,135.1805213,46.44843544,745.8993876,1896.49773,39.45537687,208.817398,696.5586547,158.3516864,520.8056091,384.5883212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L-Arginine,0,0,0,0,0,0,0,2309.071038,4367.198831,3477.223022,0,0,0,0,0,0,244.4726836,6375.080061,5320.539546,0,0,0,0,0,0,769.7399946,586.9600104,3.664268325,75.45508148,0,0,0,0,459.3574431,0,49.57867474,588.5284442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752.2799425,0,847.2122151,545.0573933,370.5380542,541.0171366,90.62032681,0,5785.203979,2685.694306,0,4764.461735,3340.838757,2132.604833,2092.797008,0,1931.987527,0,0,0,96.7572244,0,0,151.8746265,115.7615979,439.9245093,0,7.918800559,3.862167358,349.9778924,56.24325755,0,0,251.4692882,0,43.95638352,59.45584983,0,5.870206117,0,0,306.2927474,0,454.5245823,94.96854084,0,0,0,0,0,0,0,7.480884314,0,0,0,0,0,0,380.7381315,0,626.1707176,0,290.0838785,46.02845527,0,78.52325638,0,0,55.38350236,43.50526954,0,38.15081566,0,19.48585964,0,0,0,0,0,0,0,2027.536572,520.9471988,6519.049262,0,0,0,0,0,2185.44093
L-Aspartic Acid,0,0,0,0,0,0,0,1028.867422,795.225591,852.1403151,0,0,1.115020308,0,0,0,8.589011851,869.8694838,67.39336465,0,0,0,0,0,0,90.3908503,44.52680456,5.188814185,29.20991925,0,0,0,0,57.06345738,0,0.481602471,24.85956789,1.756235739,0,2.226240377,0,0,0,1.689391717,0,0,0,0,0,0,0,21.67896162,10.17915392,35.01125259,11.74792032,6.820618753,16.3620207,13.00422415,0,764.4430363,655.3702951,0,378.1932222,4.052397269,26.30837443,1.847054742,0,8.898216487,0,0,0,12.32988601,0,0,15.56254827,17.545749,28.09645316,0,0,0,29.08498289,3.835460742,0,0,36.23075172,17.91010661,8.291086111,7.855514531,0,20.53581496,24.42667824,36.13101701,63.53637174,2.112047445,45.24171203,56.38037547,0,0,0,0,0,0,0,4.008385187,14.18807799,28.59127404,0,1.19957036,0,3.733462201,57.94960426,60.25252041,135.8964623,83.09411871,11.41992368,0,0,48.15333381,28.78893833,0,64.06279358,40.91971674,47.58772685,62.30392934,49.98772361,29.09115,0,0,0,0,0,0,0,125.5729476,7.250644808,0,0,0,0,0,0,11.84154346
Lauric acid,0.068132303,2.188496048,0.03835493,4.754873053,1.864729651,0,0.112760335,0,0,0,4.269109111,2.226650199,0.266676843,0.187595921,2.325436201,0.308515476,77.77521648,1864.900504,0.042738371,38.20588354,27.30765755,41.99715964,23.10401735,36.13414616,86.01791744,3.196913937,12.35555774,24.05019676,12.74464449,31.50359226,32.62467752,10.29921757,53.50894022,33.80711992,46.76644148,0.147580632,3.115556798,36.41423043,42.41888405,101.0406226,40.58716528,50.20401011,3.025989049,34.9460425,17.62365848,19.4984193,20.5802169,31.53754765,27.23246952,13.29269398,11.98869291,7.664423004,17.44059496,3.841949026,5.92825342,1.611351331,6.275374887,11.09896324,2.535552782,0,0,0,0,0,0,0,46.43291013,0,7.107942072,18.36513092,13.71608943,3.484420226,10.50831098,5.636179723,13.87570054,13.46417825,14.11436103,3.702135989,1.670628087,5.566106497,6.102965085,31.0979808,32.54790444,0.189893854,5.527230017,7.709281596,12.16895145,4.620125027,28.54364866,12.91839037,10.31130055,1.480334005,0,21.53585021,0,16.91422906,14.85112565,28.90477268,25.27977525,22.13609464,19.38211681,7.593082086,8.90987563,3.247627447,14.02772676,2.75556268,0.746624114,10.32584585,1.378469964,4.286746049,0,5.036907399,17.33563327,0.766188576,0,7.222730905,13.9714666,2.655172996,22.76973083,8.05717481,2.502632836,20.20025937,14.74072272,67.22390222,17.6558068,57.24319012,1.573937406,0.160608904,2.66332391,1.92607196,2.08202644,0.420038028,63.39610468,3.916496471,3.155886029,0,4.81357409,3.147556442,2.836548423,3.052866355,1.8208911,0
Leu-Ala-OH,176.9209843,50.20266747,80.41008475,290.7859662,161.4063225,152.856421,64.14831348,71.34088878,83.92805148,92.6392968,57.32835995,441.2378629,616.1925188,81.97777015,163.7293021,166.7660204,346.0872818,148.6844452,141.5409459,47.74015709,62.26890802,32.27170112,47.08067241,26.66954253,77.33332434,32.07024619,41.83201396,25.35745446,88.13739265,26.08157956,24.05637522,27.82781874,50.34404362,43.72334503,29.03703558,35.61608444,50.38518906,59.47280384,38.32928687,46.97285154,39.50175518,36.99522666,35.07338642,39.27390137,38.44338274,72.72967484,108.4411004,46.60694411,37.34235894,47.09148887,36.45635489,22.33641643,34.77392073,32.3236825,35.57687747,24.97203761,56.92897687,47.32115374,416.4285385,65.60149551,69.39125637,316.7431238,183.405254,9.272860131,30.93584729,26.92062672,17.28698114,62.53911207,33.94396524,31.4602243,26.37684655,32.20471845,30.17828205,26.55714481,49.00015088,28.58298395,26.14049543,9.721025055,29.17708406,17.79938511,33.07788887,32.54248418,32.79973077,46.66173472,23.97230168,36.98713706,41.02896686,48.89271405,24.38456636,26.54779565,22.08477534,13.53007985,42.11751114,35.89788799,39.44383183,41.50333458,42.8539162,37.07489818,33.15590047,40.08340571,43.04009663,36.92880598,10.23256788,33.19042474,91.88741973,26.96905339,24.00423706,39.23341363,26.98569181,39.04161031,32.16891061,22.40927066,27.14799706,52.73833474,82.45970377,83.67919667,28.20238221,73.08686695,43.47711477,31.88881158,72.50680904,41.04333958,80.22640385,64.61046354,44.08401947,51.32898143,119.9241653,1565.93578,446.3980474,1748.537022,1521.065389,94.36133008,260.3727877,184.05427,78.95176041,125.9381505,45.42090164,43.13815562,44.80794144,49.83551261,33.05956613,75.98148947
Leucine Enkephalin,30.65156586,18.32329518,77.50770294,44.01965586,17.00054709,44.61693533,7.951457454,128.3337626,207.1670608,186.1322864,36.45627302,53.50814727,20.16943154,13.38066033,45.19298512,44.13642637,0,80.76280033,53.45988178,7.867658178,5.181338262,0,35.32286191,7.05938078,6.893756735,39.99457806,185.7645284,105.4254961,12.20881104,9.963300191,8.561449543,5.256306801,50.7823379,114.123345,10.03618895,10.09062697,267.4625642,39.2853536,0,0,0,5.544141928,19.43597753,0,0,0,0,0,0,7.165365356,21.03903865,44.38990766,50.65051117,112.8040526,109.9973992,78.63264952,13.87103518,13.43884647,30.84942109,28.79603693,44.22556288,109.732127,224.3301062,0,142.3109304,199.4616768,33.48752013,35.12816923,23.22203132,23.57852493,3.371026781,20.96853025,38.15589851,9.363725621,13.07906402,8.812244722,74.31187584,53.16236703,70.60802812,39.33514404,153.2948757,7.9691528,0,51.57844562,91.89733116,13.59854463,10.9721685,21.69164676,14.76381013,0,25.65610287,0,117.450682,92.62778505,109.6244757,13.17444853,19.21933645,8.854722732,3.937867971,9.197261646,16.38380116,8.241707462,0,7.532826873,0,10.39869967,8.823546974,23.70529432,31.06205667,23.83430483,144.2055713,0,90.37752924,0,77.54548276,0,0,0,38.83079348,115.7962266,0,0,0,10.71142049,0,8.077747193,31.7987944,18.3455943,0,47.45274719,22.77313408,0,15.10449325,72.81340517,227.4721365,57.26817649,28.42332429,35.5956082,0,55.33949395,17.82535062,0
