Compound_match,20240606_Gabby_Ulithi_M_P201_5mg_mL_neg,20240606_Gabby_Ulithi_M_P203_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P204_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P205_5mg_mL_neg,20240606_Gabby_Ulithi_M_P208_5mg_mL_neg,20240606_Gabby_Ulithi_M_P209_5mg_mL_neg,20240606_Gabby_Ulithi_M_P210_5mg_mL_neg,20240607_Gabby_Ulithi_M_P202_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_P206_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_P207_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P11_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P12_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P13_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P16_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P19_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P20_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P14_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P15_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P18_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_91_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M92_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M94_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M95_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M96_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M97_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_93_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M99_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M100_3_5mg_mL_neg,20240608_Gabby_Ulithi_M98_1_5mg_mL_neg,20240606_Gabby_Ulithi_M_M85_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M86_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M90_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M82_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M83_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M84_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M88_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M81_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M87_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M1_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M2_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M3_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M4_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M5_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M6_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M7_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M8_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M9_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M10_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M72_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M74_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M76_2_5mg_mL_neg,20240607_Gabby_Ulithi_M_M71_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M75_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M77_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M78_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M79_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M73_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M80_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_70_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M66_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M67_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M68_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M69_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_62_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M61_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M63_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M64_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M65_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M51_2_5mg_mL_neg,20240606_Gabby_Ulithi_M_M55_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M56_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M52_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M54_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M57_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M58_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M59_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M60_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M53_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_45_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_46_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_48_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M41_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M43_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M47_2_5mg_mL_neg,20240607_Gabby_Ulithi_M_M49_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M50_2_5mg_mL_neg,20240608_Gabby_Ulithi_M_M42_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M44_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_32_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M33_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M34_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M36_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M40_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M31_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M35_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M39_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_29_5mg_mL_neg,20240606_Gabby_Ulithi_M_M22_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M23_5mg_mL_neg,20240606_Gabby_Ulithi_M_M26_5mg_mL_neg,20240606_Gabby_Ulithi_M_M27_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M28_5mg_mL_neg,20240607_Gabby_Ulithi_M_M24_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M30_3_5mg_mL_neg,20240607_Gabby_Ulithi_M25_2_5mg_mL_neg,20240608_Gabby_Ulithi_M_M21_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M12_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M13_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M17_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M14_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M16_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M18_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M19_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M20_U_5mg_mL_neg,20240608_Gabby_Ulithi_M_M11_U_5mg_mL_neg,20240608_Gabby_Ulithi_M_M15_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M107_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M101_1_5mg_mL_neg,20240608_Gabby_Ulithi_M_M102_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M104_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M105_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M110_3_5mg_mL_neg,20240608_Gabby_Ulithi_M103_1_5mg_mL_neg,20240608_Gabby_Ulithi_M106_2_5mg_mL_neg,20240608_Gabby_Ulithi_M108_3_5mg_mL_neg,20240608_Gabby_Ulithi_M109_1_5mg_mL_neg,20240606_Gabby_Ulithi_M_A306_5mg_mL_neg,20240606_Gabby_Ulithi_M_A309_5mg_mL_neg,20240606_Gabby_Ulithi_M_A325_5mg_mL_neg,20240606_Gabby_Ulithi_M_A328_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A331_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A339_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A323_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A326_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A340_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_A315_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A21_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A22_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A23_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A25_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A26_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_A24_3_5mg_mL_neg
Phytanic Acid,1699.375962,6646.61578,3598.884858,5421.151352,3765.479308,2754.534795,2471.60026,2677.918641,4788.216327,2305.983152,7608.992619,6955.128443,6318.721585,6525.593582,5472.434131,12378.39974,2947.786129,3084.794604,3952.497983,3191.828237,2081.89415,3494.170598,1878.441636,3506.994117,3010.203234,1855.295409,1631.75569,1484.759066,1365.323793,3541.357452,6325.871114,5996.388523,3594.725268,1896.571717,1912.517492,4148.077241,3425.383897,3243.609886,5991.381524,4673.052917,3650.500871,4037.063329,4120.946505,8072.650873,6690.426945,5116.293363,2836.540388,4101.377157,6962.883706,4465.335037,7858.471855,3607.182741,2904.977192,4430.389947,3371.64918,3567.475066,3824.699428,1714.814924,2846.905758,1654.680289,3684.844319,1618.750237,4006.30665,0,4750.512632,2864.0688,2393.665545,4766.042798,4774.845511,5961.414763,4742.439016,5540.042203,4897.986953,4591.030656,4234.30142,5915.984334,4074.260382,2932.518941,3802.065932,2397.435615,2219.408438,2367.101293,6206.424995,5096.566352,2720.933569,2007.229099,3220.555753,1970.944585,3994.399326,4461.235217,2093.741912,3140.333439,2918.507579,1867.57783,1998.359114,2581.688103,3322.116633,2215.56505,3492.349315,3092.875716,2910.390928,3159.097053,2837.544314,1432.584249,853.6942753,4465.058331,3463.990662,3696.206814,1599.695421,1967.13742,1438.654013,2338.354498,1518.239268,1040.602138,3645.841661,2144.144155,1304.821934,2165.75516,1606.617806,3201.026465,4513.184111,3361.156028,1110.863338,1344.422005,1384.649827,2588.604937,2812.876578,2165.82552,4912.212823,6332.785159,3672.92769,8096.366115,0,4291.65101,4764.316151,2693.42986,5098.028681,5210.080176,4542.478816,7232.372051,6845.977881,3799.290834
Pinocembrin,0.855362335,1.379829329,1.608284995,1.094158157,0.062100326,4.126362549,0.310112297,5.510495472,22.77047964,5.619785741,9.543615898,0.073467155,0,0.000512854,0.072355711,0.945998107,0.433902928,0,8.983744779,0.000916052,0,0,0,0,0.065443567,1.096515469,117.7372582,32.83362567,0.02677955,0,68.71335968,0,34.41342965,0,0,0.952379338,136.2940117,0.005153059,46.61977386,0,24.83833944,0,4.169349459,0,157.1022988,58.31451541,0.000881672,0,210.4867506,0,0,0,20.84142079,218.4677775,0,0,428.4670548,0.445066196,4.673919957,0,0.015317253,6.254080752,8.531972114,0.495722068,2.473011135,20.40151248,0.036422299,18.35972849,0,84.09062195,30.57860267,117.5515726,0,0,0.261767997,0.757174348,0.00216091,79.19418544,0,0,0,0.639829463,0,0,0,0,0.58281391,0.063107657,3.11133435,0,54.40139213,75.53636241,0.000203034,0,0,0.169534149,0.664038516,0,407.7630854,604.9587988,186.1687851,0,6.27710252,0,0,0,0,0,0,0,0,0,0,0,0,0.07110824,0.145013853,0.249881359,163.5092742,1301.366306,0.449154199,0.146407126,0,0.526009445,0,0.176446207,1.199765224,5.333753905,2.594976442,2.32285141,0.836832657,2.04184774,0.863588893,1.814469191,6.705697503,0,0,0.035240786,1.575837609,0.527095461,0.246122818,0
Porphobilinogen,0.175127988,0.095390357,0.011357258,0.167537277,4.152287153,0.000937372,0.089752078,0,0,0,6.240456583,2.693311522,10.52924639,1.788981224,0.909472692,0.327990242,231.804602,8.031137799,0,1.546967666,1.951177047,1.208353945,1.311731902,0.404195557,0.992516631,0.525184296,0,0,173.2709795,2.381133231,0.08006384,0,1.549617559,0.282032153,1.784328756,28.36572318,0,0,1.015486855,5.567776067,4.194496486,0,0.073589556,0.631107435,0.131966569,0,0.483583672,0.353576564,2.378112103,2.189289757,0.964224274,0,0,0,0,0,0,0,0.67343173,0,0,0,0,29.97153562,0,0,27.18055435,0,0.318895562,1.497782874,0.035910685,0.082636778,0.179361042,0.517749531,14.98824647,37.75278772,0,0,0.663024365,0.005808656,0.129352995,2.931388558,3.309256333,2.225896641,0,0,46.12371903,0.003636645,4.206002933,0.148572673,0,0.674193387,5.18E-05,0,0,40.48807952,0.727444129,1.60831879,0.466938198,2.187899468,1.977215807,0,0,0.250066299,0.011086141,0,1.038312425,0.123236825,0,0.305041518,0,0,0,1.337315878,0,0.081599893,6.20127106,31.26043953,0,0,8.704638155,5.033827372,3.67275238,152.6234488,0,111.4400368,77.75984238,56.2460899,182.6896503,38.07535518,49.98378292,22.41329195,124.3506625,29.23693569,6.023484415,0,6.632019529,3.038152834,1.459490206,3.686127339,2.655115838,0
Propham,191.0098107,107.234549,115.4365402,189.9209392,299.2436713,35.09454523,73.90677144,140.95398,25.37392408,554.5002963,137.5161495,98.61847363,425.5253617,84.18548023,431.0672007,61.44731129,337.1827547,800.0445001,478.786958,181.0168484,155.2284408,138.4565059,137.2661819,218.8916332,219.8054649,41.8095785,24.1621687,140.2946891,103.325607,148.3495561,75.87531237,74.10312527,116.3453497,33.41144157,146.5467025,78.25564515,25.04827732,94.74042509,172.1365837,283.6049138,257.4364325,186.8090235,60.66920841,228.7810317,138.0133876,161.450205,290.2395102,321.4374176,145.9206562,134.4900011,13.41148738,35.49120257,43.72675548,31.73359913,13.4037604,41.33075698,13.60574189,207.1180969,50.06336808,227.2510739,359.3974433,403.8769175,259.3532782,132.3932606,22.83587156,61.41150277,75.43134511,12.34461227,79.9164113,172.6558191,53.45209557,109.6186699,66.16877635,94.47631679,188.2592669,156.1231482,47.17644484,73.18361143,121.7752705,237.1030315,29.15524146,101.7745128,122.9817773,103.4658443,255.7570005,307.3163163,178.5511386,140.4870093,216.0026558,271.9062504,150.6856491,230.0169416,25.82642843,104.5488962,25.01545712,279.8542787,105.0976229,131.8225266,166.5495588,190.8306021,170.3455849,134.3356317,164.8585615,105.9316073,131.887081,151.7024517,119.0650029,218.1457465,174.7096171,250.9228225,50.65837942,287.8272995,67.43364206,274.7230157,91.05091152,63.15381378,164.0839646,104.5483075,185.4830644,81.47052976,137.5162916,130.2515423,225.4731656,145.0972529,171.3944062,187.750595,169.3560232,8.370727726,84.23114527,2230.741097,1704.487816,1679.335357,126.8197421,43.59413248,22.15931359,104.6147328,63.7044747,374.2587435,2820.436516,100.1921898,1101.255252,10.89138073
p-Salicylic acid,1011.250317,1042.89511,1469.404686,1120.383814,1572.392127,969.9815068,1404.989155,711.0164705,463.0257242,429.168095,1670.031015,1790.502122,2157.274308,1330.12215,1234.166574,1711.267581,904.1545312,634.786762,715.5123563,1453.511202,1558.346171,1227.20686,1386.896583,1313.118156,1217.519147,923.3817866,724.7333385,879.3365205,1172.941186,1579.365125,1476.335793,1682.202936,1840.360699,1465.757514,1766.919959,1003.628083,996.9525387,1138.208366,1420.219097,1446.666575,1521.132687,1326.664421,1239.023405,1253.50006,1268.164897,1104.326035,1222.2284,1205.619102,1811.427253,1634.279796,1542.560537,868.2140047,1643.154936,1125.5,1176.989101,1217.769045,1041.271568,641.3715425,1000.61334,694.9798305,214.9078669,1295.322357,456.1268483,551.5644618,545.271101,658.5709884,479.0681246,605.0135711,1545.570563,1811.173031,1327.337473,1249.591088,1531.561235,1532.515837,1229.775963,1457.69164,1549.718424,799.734844,957.2761179,1093.182656,930.7815596,1250.805273,1638.894016,1402.106926,828.2912084,1078.415191,1012.612833,839.4611139,1659.196051,1123.910835,1152.615371,1079.929867,1259.803123,945.8249012,775.3340072,1156.122109,1650.787167,1625.217025,1737.16666,1757.762192,1579.368523,1291.195231,1243.37929,761.7596058,1165.444335,913.8408437,1152.578609,1369.53628,1222.079742,1452.024436,929.5023895,1020.053444,1115.061092,994.9530493,750.3792441,363.1571453,1657.973152,954.4918156,1139.867517,1111.856196,1277.637088,1088.65457,1546.976753,1487.597936,1182.847184,1155.316108,1100.964033,953.491384,1113.990288,1110.594814,1025.240095,1627.346701,181.8217948,1020.671426,525.2240457,545.1208369,1991.701559,1308.749925,1305.705717,1668.006934,2476.22421,552.5895954
Raffinose,93.30639693,9.579518854,84.9538708,272.1903942,279.5270624,98.35522211,112.0487999,0.369144913,0.180105634,0.00511667,45.8899364,999.665105,517.7135472,181.1441144,85.28188812,19.28376713,142.3676828,0.668598649,0.098183702,410.3286142,665.6237439,409.810019,589.6079085,397.7049258,582.1786721,0.014502839,0.29326096,485.1199741,358.668981,211.4050666,87.76242584,203.618197,244.2223999,0,142.7476016,96.57506313,0.197159743,132.3934223,369.3070472,312.3027174,548.9517176,441.166739,7.162653527,227.8818864,236.7702132,396.5957314,906.8424638,531.0023382,189.9112565,309.345162,105.8660202,0.052496667,0.43622471,0.680754118,0.166499872,0.164277427,0.174956557,205.9478047,140.3229849,0,0.020498014,0,0,0.005355126,0.172873203,0.025078602,0.023128764,0.014543341,150.5937699,195.9394271,144.1281444,158.0515059,113.0104455,204.9708637,217.940554,165.9641826,0.091492718,93.31347333,160.030428,254.7353676,0.023640397,211.3696716,325.5106455,212.9864529,155.5277419,628.0134213,235.0425672,169.409009,418.3318095,298.4741409,204.725872,335.8142516,0.080515166,176.4798953,0.134492821,524.4767535,324.362116,474.050344,334.5515932,345.4033886,347.1073566,379.8994696,235.5899556,226.0028233,375.4082021,169.0979138,74.77286298,387.9855834,162.8243687,406.9251392,0.060569078,481.0431593,0.104810705,415.6286139,3.088717194,3.227035612,415.5042191,247.9120677,501.6116958,39.40522284,236.8718186,165.1253744,340.9708185,294.3392272,550.1071512,213.1652227,169.2533056,160.063923,363.1234492,633.415838,336.4784426,228.3725313,238.4616151,0.007711986,0.409536712,102.6952756,74.32997758,73.49832574,215.5856554,766.34562,633.6391356,0.001107015
Raffinose,6.08E-05,0.087925187,0.020499593,0,0.642985078,0.935345251,0.000463671,93.04010601,273.0340226,123.0282945,0.181796147,6.603306186,1.994588182,0.000388115,0,0,0.305317617,480.6385517,367.5349181,0.015258686,0.701800421,0.65860745,0.030196729,0.810594469,0.221367672,0.118469516,0,0.632783619,0.005564238,0.828227701,0.415038971,0.114772439,0.201749899,0,0.028574135,0.00025311,0.019459394,0.079567678,1.086980012,2.193265564,2.831893814,0.054957369,0,0.542413974,0.845385084,4.325823697,0.331851781,1.022202673,0.257865594,0.120436806,0.0318532,0.075955182,0,0.210641851,0,0.010471789,0,0.000234889,0.002594569,65.2498829,0,44.51314274,0,0.028381884,0.385278737,0,2.052335353,0,0.381909071,0.017572459,0.043509088,0.231968117,0.104029858,0.532974385,0.026177055,0.396261458,0,0.018137972,3.449921005,0.82706481,0.001508963,0.000213805,0.020446185,0.066982999,0.185047427,0.483781646,0.002424521,0,0.294201134,0.271105897,0.548593906,0.537829361,0,0,0.038707289,0.492023837,0.472025533,0.670181405,0.027286716,1.186507811,3.181945443,0.535645484,0.542001278,2.353591139,0.49911095,0.0003924,0.006544176,0.109507217,0.037996572,0.43087823,0,0.815887595,0,0.016804232,0.015780291,0.027843955,0.148282002,0.002048835,1.779201347,0.058268127,0.094918431,0.05061315,0,0.307187677,0.036694078,0.571364289,0,0.02686635,4.412291372,14.09818104,4.040631867,0.122229475,0.346456137,0.041828961,430.348708,0.051314832,2.432251322,0.014483949,1.575214763,49.63207369,0.047699223,0
Raffinose,18.22911401,629.5539378,286.3899019,27.16012715,182.1437102,0,201.3082264,166.6549207,9.975294182,19.88479757,12.82482502,953.6019765,60.09208059,94.85943911,0.069456608,112.9909076,1123.838476,219.2378262,56.96375988,0.181099677,0.585820643,0.579936888,0.308707169,1.139416682,0.670862866,261.9559936,393.4730215,0.10007565,64.38719682,0.215914849,1.780408217,0.995969699,0.093082559,115.6206179,0.280798621,29.97137047,173.2230175,0.020937269,0.765329744,0.685537959,0.674542619,1.629243265,1.666465445,0.810889058,1.762217524,5508.159616,9.861695902,1.655160924,0.849258993,0.049369412,0.079849934,161.1714848,146.5179099,184.9987934,210.8284739,176.6735902,135.1645455,69.35577983,23.72973198,26.83960372,5.271566972,0.043182248,261.4129116,147.8191161,138.8439158,85.38426757,0.086094118,198.6103148,0.493116309,0.17658909,0.744597138,43.84861389,0.208165525,0.314999873,84.1388988,45.90363042,162.1624681,0.384078368,0.005829606,0.366214864,468.7302568,68.6484089,0.086663055,0,121.8093227,0.350352471,47.03221358,44.80128274,4.525270626,0.896737582,0.127218951,0.013080579,194.800063,0.157252075,308.5067066,121.722001,0.699459671,0.171884825,2.666741452,0.124224355,0.318123444,0.121416719,0.669143554,0.067489523,0.609789678,0.64191785,0.561374208,0.215979674,0.447425958,0.147751765,227.5795298,0.790476145,284.1373907,1.26149387,8.012422764,20.86053021,4.565809748,48.98404857,0.303751028,0.076763108,81.06136784,57.28815216,0.041880381,65.39172626,0.005316515,38.22678365,0,0.82615613,0.775458516,0.873093625,0.038347353,0.95355198,0.652232921,149.0380457,128.6724824,842.6257878,0.81868728,26.15187688,0.622557091,0.935953368,169.6157326,0.388422815
Riboflavin (Vitamin B2),797.4204185,1995.26067,1763.277882,2196.962845,2196.884524,909.4044387,1034.768534,723.3142223,1218.21656,659.1492218,3190.074455,3117.278318,3230.562108,3065.568526,3798.384335,2033.641108,4932.988988,2899.605381,7441.352243,825.5174957,1544.920886,716.9667189,667.9452433,492.7791551,1157.286038,331.533337,44211.76441,17238.15958,47298.98873,1240.09839,3426.35848,11255.09951,1562.118341,510.8554979,1589.901015,232871.7922,44701.44145,706.1315753,1407.437459,1943.031111,2213.49287,1864.953985,37413.07267,663.9546715,2944.357564,1361.366418,1314.569578,1322.008872,2426.889951,11009.35127,3928.867595,57798.28143,24745.2778,127828.3675,109577.2184,57176.3488,38517.28192,89322.59655,1494.848752,708.2953116,2266.544063,93.0535957,3085.491186,662.4763,997.0864749,864.9700452,327.1290466,2165.341101,2983.177031,8123.029834,3524.103908,30089.38333,4468.840578,4257.022368,77379.59267,105914.379,5434.625394,53823.17556,87300.80915,33956.63442,11317.95685,17240.67211,796.3562419,2818.266585,12326.78388,50843.51873,47441.79818,87866.27401,512.8282793,51586.98399,9699.488715,95763.85316,2454.337367,2546.098608,7342.551876,72938.89201,729.5069422,912.6114212,3294.447323,1260.859434,2665.668775,5943.33466,46077.82717,7504.208385,2455.076527,47984.26263,27577.60527,3190.132661,5575.56486,3082.210142,9981.097905,51188.55789,15316.71441,565.832186,14218.21162,30705.50535,710.5809284,134121.9179,762.9133102,52648.98316,2062.700336,9259.791117,16215.74517,12455.55508,29944.20481,34232.85541,540.938157,1937.300171,804.2948234,398.8298953,513.7038891,1054.590639,1390.152278,185.0885492,909.6105711,1159.139899,964.4442118,1332.102673,852.533263,1059.580378,1653.834581,958.0389163
Ricinoleic acid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02044426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.0087003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ser Ile Phe Glu,0.451206787,0.210619426,0.014494839,0.030062036,0.115401075,0,0.029518941,0,0,0,0,0.090136349,0.458476103,0.089434794,0,0.082875048,417.7912013,0.496575129,0,0.065725203,0.31873405,0.001430097,0.020088206,0.175710302,6.447147344,0,0,0,220.8126912,0.363405657,0.152621572,0.097244966,0,0,0.037246718,192.8677857,0,0,7.15144166,0.039112447,7.336141707,0.36204069,0.008139627,28.41018372,0.173092328,0.357601806,31.22658388,6.9959062,0.114697565,0,0.052840171,0,0,7.140365481,0,0,0,9.31701503,0,0,0,0,0,20.40290833,64.95883214,0.085692531,1.155346345,0,0.624150848,3.806182861,0.274627913,2.60277769,0,2.915944115,138.2501635,193.2587242,8.153762937,0,0,4.672111828,2.070770264,10.53714328,0.458453954,0.021164236,2.00743739,0,160.0618894,57.26118921,0.03557494,0.49024664,0,0.273485065,1.19E-05,0,0,148.0750943,0.023318283,0.057691981,0.008298521,0,2.500473212,0.462562793,0.310685002,0,0,0,1.155363648,0.477122413,0.012811936,0.06821568,0,0,3.451908255,0.065189036,0,0.036598683,0.182005321,89.60000871,0,0,0.253099547,9.836578608,0,240.1390487,0,182.2507432,0,0.034457967,40.86519781,0.656872962,130.0346489,37.11254043,1135.434196,0.030113661,0,0,75.79232147,64.2114718,13.51326224,129.7952696,91.55767012,8.457321167
Ser Leu Val Glu,2151.894076,3711.957465,2919.747639,4711.775545,3992.895834,2617.664929,2188.919368,3166.896857,3976.059691,2833.198202,7411.645491,8204.259283,6681.321105,6080.968777,5907.47638,4570.642351,18055.48783,9014.89232,12390.98477,710.138497,2063.437914,1170.140718,652.2574559,1027.022768,1504.791697,1751.791701,2139.980433,1976.617597,17587.03905,1826.937173,1641.394603,7411.272891,3579.410271,1141.668758,2051.822036,19926.16587,6715.372081,1754.018821,1844.238946,5942.054963,2569.766497,1508.778773,5524.982478,1307.797274,6522.879798,1963.515195,1633.658326,1447.907308,2947.185166,11050.01873,9749.412911,8979.735178,4086.077382,4374.80079,11826.73527,6671.664683,6593.437215,12709.57928,2767.209422,4236.833739,3738.43322,623.3976577,5732.114988,51.03680034,7341.654274,6340.660962,2526.859984,5166.83661,5706.482472,8385.625223,6576.49488,3852.727228,17043.92166,10718.33625,28474.57318,42529.27246,1010.694839,10914.17711,7883.464415,1560.050094,936.8927883,6463.683804,1436.761927,6343.294344,1388.840554,4822.023427,26501.19982,21640.5705,1072.436274,7361.177728,1489.7994,13122.48314,1068.717243,401.3826186,966.778783,25174.32607,1288.724135,1024.518,1743.664791,2271.179382,2290.663913,1912.270626,3784.380318,1558.683388,1693.518618,7152.067641,8249.97726,1324.787045,1720.125664,7421.006879,1444.392003,6327.912785,2286.904778,1810.752024,2576.472884,6902.1066,814.2269092,22552.17933,2689.568034,5100.174783,16292.70878,7366.705558,3761.448456,11555.26198,3124.863217,13789.25201,1917.600713,4275.287222,2884.645111,4176.986003,2544.105973,4505.843223,154.925181,2463.677718,4275.558063,13183.91975,4520.362286,4773.690534,2589.653682,4195.043739,5086.105459,2946.386651
